ID,prediction
114,12407.97701998305
115,11396.375061776489
116,10775.258272414318
117,8621.06407448115
118,4.105474172464685
119,10782.905553433762
120,8991.871773006209
121,8459.537825199146
122,8234.427015869058
123,8407.213150999132
124,7082.478031121229
125,0.06911562692435223
126,10182.785946349064
127,8822.249336621004
128,8594.262150802813
129,8443.9030394389
130,8574.945146876491
131,6965.112200547523
132,7.178147884988869
133,10694.002073148544
134,8651.104634025578
135,8242.585203678445
136,8081.897219182846
137,8279.570851893415
138,7149.551332778532
139,4.325326056319763
140,11670.304272316002
141,10110.695049540962
142,10436.881514037019
143,11422.56601956777
144,12339.950463598758
145,0.06911562692435223
146,7874.293262208349
147,6642.431723206052
148,6494.125520361895
149,6468.906598936592
150,6606.599657019104
151,5838.925293706571
152,3.0592350230414747
153,7042.100282391488
154,6172.422080436777
155,5984.365854953665
156,5962.607481216754
157,6130.565294398668
158,5930.946444193752
159,12.38772691786392
160,9993.53267411008
161,8154.684610628963
162,8434.17081243802
163,8108.4432842756305
164,7981.013114017288
165,6588.264336881359
166,4.105474172464685
167,7156.182792695422
168,6496.2785364257825
169,6233.818131359088
170,6107.339661701546
171,6209.8984528749725
172,5820.943540888263
173,0.06911562692435223
174,6899.662730836044
175,6498.83619427979
176,6436.7029802607385
177,6410.518407854532
178,6467.7747420785745
179,5762.3816160090555
180,2.9353368250810346
181,7400.8486400159245
182,6372.438310753812
183,6101.862953951975
184,6081.215262480305
185,6176.6706938591915
186,5735.089082971285
187,3.893231763515792
188,7730.449676919268
189,6960.880352717996
190,7114.400885452003
191,7519.90527909472
192,8078.088303387835
193,0.06911562692435223
194,7474.40464560852
195,6495.823468536895
196,6344.485606229924
197,6323.31677016907
198,6450.823971685405
199,5646.475897767339
200,4.046285521470027
201,6722.213304437641
202,6031.791350650612
203,5842.808105725087
204,5835.631248541681
205,6007.363667047485
206,5762.230192261816
207,13.012241439683228
208,9612.867753790266
209,7978.729821745369
210,7852.330964340289
211,7847.887043117842
212,7742.888720577012
213,6287.636106113856
214,4.105474172464685
215,6749.352228573041
216,6324.436217645805
217,6075.522665796015
218,5955.029344276801
219,6077.37579648353
220,5661.161650658037
221,0.06911562692435223
222,6522.611275844651
223,6366.826635760562
224,6286.993180816092
225,6269.03962458583
226,6334.159103409159
227,5583.354463088602
228,3.9223873235095867
229,7059.387884214562
230,6227.508797485414
231,5957.333207462044
232,5932.228340428315
233,6042.846983951105
234,5591.944917161803
235,3.710349700894873
236,7366.39330581558
237,6816.658083694268
238,7009.6896119982775
239,7372.995206117435
240,7901.776264574645
241,0.06911562692435223
242,8290.390979654763
243,6823.242678334808
244,6698.35046427742
245,6658.041612348329
246,6827.3049904717855
247,6117.744262525348
248,4.046285521470027
249,7524.051293846245
250,6333.138245219699
251,6154.443805784982
252,6122.284989241708
253,6340.819363456438
254,6265.059881163499
255,14.372139572111072
256,10210.719788326116
257,8453.82026275206
258,8708.916230183067
259,8391.649170144881
260,8277.076366582423
261,7018.754068390405
262,4.105474172464685
263,7632.232585513204
264,6684.8950582633515
265,6434.375293182138
266,6280.456306074899
267,6427.076458154728
268,6068.197280864397
269,0.06911562692435223
270,7319.438178287867
271,6681.267491104038
272,6623.401165174082
273,6583.465048837831
274,6676.411720374386
275,6020.576500243324
276,3.9223873235095867
277,7853.574179835682
278,6525.178378875546
279,6274.860232621877
280,6235.671870928381
281,6369.810698531624
282,6043.137535832475
283,5.20343725849856
284,8116.524039039025
285,7206.129294936591
286,7412.655575685066
287,7896.157500967699
288,8424.200946196532
289,0.06911562692435223
290,8271.356091266187
291,6821.949386863005
292,6696.927528936559
293,6656.440585815538
294,6825.743847392649
295,6064.777726332239
296,4.046285521470027
297,7498.58991654041
298,6333.121509055846
299,6155.274790441115
300,6122.298825525373
301,6339.753740553367
302,6208.179906739805
303,14.372139572111072
304,10194.790651224503
305,8452.641172502585
306,8760.041559996942
307,8380.395613052506
308,8269.951968059095
309,6873.427460953288
310,4.105474172464685
311,7619.104749293453
312,6685.110054181581
313,6431.285836544557
314,6281.826584872315
315,6426.931796166772
316,6028.971891786086
317,0.06911562692435223
318,7291.968690618518
319,6681.362487022267
320,6621.97822983322
321,6582.59128712517
322,6675.577842115381
323,5975.334349822922
324,3.9223873235095867
325,7833.1330510222715
326,6523.345564519097
327,6274.324895277343
328,6235.685707212047
329,6368.017810808421
330,5987.864878714981
331,5.20343725849856
332,8103.538150465251
333,7218.884131120083
334,7425.429738149229
335,7888.188308948984
336,8432.04390236384
337,0.06911562692435223
338,8045.6949066563975
339,6794.319439525165
340,6665.649434395726
341,6627.339356904673
342,6786.486200805877
343,5794.277860724454
344,4.046285521470027
345,7283.012475378028
346,6302.482692712989
347,6122.6409949124245
348,6088.126314506175
349,6286.494277269414
350,5847.271008954196
351,12.114978281788492
352,9635.432050057185
353,8132.608283336023
354,8300.041440320276
355,8269.95887662023
356,8164.418092323867
357,6430.701691156118
358,2.4158308032890576
359,7298.954059035954
360,6642.876084682603
361,6398.455402765568
362,6253.858031040203
363,6389.19338458534
364,5781.653639070352
365,0.06911562692435223
366,7079.352509976962
367,6655.355755180439
368,6591.9954365598305
369,6557.730877565105
370,6637.165142899429
371,5695.30963171684
372,3.9223873235095867
373,7626.748803376385
374,6488.909264913041
375,6241.789096321061
376,6203.117630010806
377,6325.616961132511
378,5659.025381357712
379,3.6651884105722927
380,7813.5557593220365
381,7010.566550373774
382,7239.36703185579
383,7614.471648517604
384,8137.254588041551
385,0.06911562692435223
386,8343.891137265766
387,6837.438366166589
388,6686.170756349602
389,6641.953881958317
390,6814.74807854596
391,6009.795190640305
392,4.046285521470027
393,7498.251994875818
394,6347.731675318939
395,6143.851857172951
396,6118.667216826624
397,6340.005550854708
398,6197.365028987598
399,16.700784733401395
400,11971.305459576866
401,8702.149838050647
402,8859.09814675993
403,8464.31462113481
404,8418.930292616522
405,6806.497761257704
406,2.4158308032890576
407,7547.036320567489
408,6703.086526041469
409,6429.591087409195
410,6272.016879697668
411,6419.044326019137
412,5929.124743378542
413,0.06911562692435223
414,7219.916028237862
415,6694.775573739547
416,6610.605258051305
417,6568.576473621064
418,6671.07117808458
419,5872.652368190215
420,3.9223873235095867
421,7808.331152111558
422,6540.693562616052
423,6265.804322436527
424,6223.979965030725
425,6356.646470871376
426,5931.249005780371
427,7.661962604120679
428,8407.166334232626
429,7509.942982622479
430,7543.103154060561
431,7922.6277504183445
432,8346.080686356865
433,0.06911562692435223
434,8266.65466085604
435,6832.938095868094
436,6696.055218747544
437,6664.181032219127
438,6849.303089208941
439,6007.392534527165
440,4.046285521470027
441,7435.524075328402
442,6340.728384997131
443,6146.249589289713
444,6127.926629813198
445,6371.294221980931
446,6120.200535438217
447,12.918641649491779
448,10485.228003779985
449,8435.645344161972
450,8654.847548350712
451,8442.285597262538
452,8289.53816257625
453,6707.373533457435
454,4.00497679170924
455,7548.1650829495775
456,6695.908882040069
457,6425.739825930009
458,6275.485177591109
459,6440.588160082516
460,5968.84244741553
461,0.06911562692435223
462,7206.088854831738
463,6689.365704595672
464,6618.87629588498
465,6588.392645325028
466,6695.504850326004
467,5880.865828110029
468,3.9223873235095867
469,7778.720228483118
470,6535.203663676928
471,6274.340192804072
472,6237.526096832072
473,6382.323766926575
474,5861.84709695729
475,3.7602421740131526
476,8102.907404933554
477,7227.140450559307
478,7440.545518285869
479,7851.5377517167
480,8445.32051957997
481,0.06911562692435223
482,8292.140084950805
483,6839.105061728877
484,6701.207862183346
485,6669.203353074281
486,6857.4080820684
487,6155.511827239006
488,4.046285521470027
489,7463.362857667044
490,6348.417750377963
491,6147.773593791649
492,6132.351718355547
493,6377.709653025594
494,6296.304168673378
495,15.360147025835865
496,10526.057286449126
497,8511.125795795358
498,8794.700899358515
499,8474.825285815641
500,8330.84003951655
501,6914.542635820121
502,4.00497679170924
503,7636.295987225051
504,6706.455036306589
505,6427.99860357405
506,6276.864475568292
507,6447.560686543826
508,6097.392699110287
509,0.06911562692435223
510,7241.989755228384
511,6695.532670456455
512,6625.339745772393
513,6594.725772631796
514,6702.854036733851
515,6026.3511171059035
516,3.9223873235095867
517,7804.501532929647
518,6541.900770993244
519,6275.864197306009
520,6241.95118537442
521,6389.46032253964
522,6016.906075564642
523,4.868824774208656
524,8117.49779607187
525,7316.485676575563
526,7510.122866644482
527,7948.6642557642
528,8543.780777490752
529,0.06911562692435223
530,7985.341524671696
531,6745.742268156927
532,6615.693348238129
533,6583.099132157665
534,6718.79410216489
535,5748.479282112904
536,4.046285521470027
537,7198.145156532089
538,6254.122396127649
539,6067.936083898248
540,6044.977548131245
541,6228.690699856308
542,5836.898762466097
543,12.817566380674574
544,10086.73828475996
545,8265.404349138069
546,8435.810687228653
547,8236.35887868228
548,8021.33886295816
549,6382.546140535483
550,4.00497679170924
551,7281.484050279342
552,6576.889395731639
553,6346.931386568561
554,6206.9031921472115
555,6331.269540274048
556,5771.243615245365
557,0.06911562692435223
558,6979.804067059486
559,6601.535138239762
560,6541.41802197882
561,6513.920295892789
562,6569.827838220402
563,5659.806766332137
564,3.9223873235095867
565,7538.041936421458
566,6447.701265863424
567,6198.935758173311
568,6163.48555443547
569,6263.8777866689115
570,5634.803247844793
571,4.868824774208656
572,7804.015198115611
573,7061.252650921591
574,7281.225022886329
575,7654.316790006413
576,8231.121868363352
577,0.06911562692435223
578,8019.350990365555
579,6750.879263510911
580,6619.958769290153
581,6589.803535249031
582,6731.442715180467
583,5820.874699621055
584,4.046285521470027
585,7231.513175785318
586,6256.661316695693
587,6065.946088415853
588,6050.848479993114
589,6240.618852117848
590,5930.997182861016
591,15.280147025835864
592,10274.3486444184
593,8309.962727274222
594,8647.666238353811
595,8282.262982625583
596,8064.551035125855
597,6480.795264595713
598,4.00497679170924
599,7365.583046432795
600,6584.001657543902
601,6349.007525186959
602,6212.985858861044
603,6342.450826460702
604,5828.296377681526
605,0.06911562692435223
606,7038.647948796973
607,6608.3449638462525
608,6545.683443030846
609,6519.645413624355
610,6582.476451235977
611,5728.630005430272
612,3.9223873235095867
613,7580.372850927636
614,6450.240186431467
615,6202.926820625981
616,6167.645988651236
617,6272.169850912696
618,5725.6029146291485
619,4.868824774208656
620,7870.294892182782
621,7099.614155111587
622,7327.0113886909285
623,7708.12283059442
624,8263.953201542274
625,0.06911562692435223
626,8000.707123392745
627,6749.455323539943
628,6621.291109638219
629,6591.135875597098
630,6732.337645494939
631,5827.351283456825
632,4.046285521470027
633,7214.622499796019
634,6259.102074921288
635,6067.278428763921
636,6052.180820341181
637,6240.136597681589
638,5930.008063286763
639,13.26517928390038
640,10222.868807901914
641,8312.268444420368
642,8538.52303698057
643,8270.467414056902
644,8055.701009997111
645,6511.825722500915
646,4.00497679170924
647,7331.247562354508
648,6576.432504453112
649,6346.578503670393
650,6210.556837344479
651,6340.170371440617
652,5831.556356037789
653,0.06911562692435223
654,7014.950341397207
655,6608.867920063054
656,6547.015783378912
657,6520.977753972421
658,6583.371381550451
659,5732.783846424944
660,3.9223873235095867
661,7561.728983954828
662,6452.961510980891
663,6204.2591609740475
664,6168.978328999303
665,6273.064781227168
666,5728.107846881906
667,3.4916400234755183
668,7829.5530612100665
669,7098.986478024155
670,7326.153369480187
671,7709.763881214323
672,8261.416975397167
673,0.06911562692435223
674,7979.069909956116
675,6748.125245213784
676,6621.291109638219
677,6591.135875597098
678,6729.967691577889
679,5824.130168039983
680,4.046285521470027
681,7207.438307522634
682,6257.063880213092
683,6064.756009409081
684,6052.180820341181
685,6237.766643764538
686,5918.548902741689
687,11.708534122610057
688,10050.676290341742
689,8264.176846516799
690,8469.177710858077
691,8244.52679413423
692,8041.764550263271
693,6504.697213994117
694,4.00497679170924
695,7300.569756375666
696,6578.486828351575
697,6346.578503670393
698,6210.556837344479
699,6337.800417523566
700,5828.690245780065
701,0.06911562692435223
702,7006.520277739462
703,6607.537841736896
704,6547.015783378912
705,6520.977753972421
706,6581.0014276333995
707,5729.917736167222
708,3.9223873235095867
709,7553.912587566265
710,6451.6314326547335
711,6201.736741619208
712,6168.978328999303
713,6270.38731597181
714,5718.96085511002
715,3.4916400234755183
716,7789.474764304281
717,7049.353470455321
718,7290.71038848939
719,7689.266520380672
720,8235.933695835774
721,0.06911562692435223
722,7965.780371726507
723,6747.057451536692
724,6617.931946597753
725,6590.498122059709
726,6725.254975430105
727,5819.846179125688
728,4.046285521470027
729,7193.2304402038635
730,6256.429936065038
731,6055.798873653924
732,6046.41675413222
733,6223.086759882269
734,5903.98578137828
735,13.593088202306452
736,9950.160617505353
737,8240.995947190286
738,8480.692355440273
739,8247.60710469803
740,8043.365233606948
741,6482.790307823418
742,4.00497679170924
743,7300.780490112518
744,6572.152086981047
745,6343.309217318189
746,6210.953444698694
747,6335.925294909746
748,5826.505748661009
749,0.06911562692435223
750,7009.226559889957
751,6611.632676206384
752,6545.6718640262425
753,6518.740341035294
754,6579.273703320209
755,5730.790244529868
756,3.9223873235095867
757,7539.012318329706
758,6449.693528458346
759,6199.435734896311
760,6168.380178462223
761,6260.099501816149
762,5716.2446424961645
763,4.197930346056164
764,7750.3665438442185
765,7043.4148229168295
766,7273.5472815419635
767,7663.510619131432
768,8158.617980912175
769,0.06911562692435223
770,7961.934283594746
771,6745.604913160718
772,6615.3648796497955
773,6589.362045100627
774,6721.889879796171
775,5800.752604952655
776,4.052316178070347
777,7182.400106742637
778,6256.34672056628
779,6052.134387613739
780,6044.073117368417
781,6221.316096287427
782,5883.1211422598935
783,13.593088202306452
784,9973.77053367109
785,8240.424855638776
786,8461.227999596245
787,8236.516768775562
788,8022.55057823888
789,6403.0330569397465
790,4.033926100465
791,7295.60325969106
792,6574.907913896131
793,6341.9555109317935
794,6210.631349881627
795,6332.666206801223
796,5808.324992937895
797,0.06911562692435223
798,7000.052976310133
799,6613.247772239013
800,6546.172431486886
801,6517.604264076212
802,6575.908607686274
803,5711.995321241648
804,3.928417980109907
805,7530.356529460744
806,6447.751707979395
807,6196.3793858453755
808,6167.244101503141
809,6257.813776438136
810,5692.901124433738
811,4.197930346056164
812,7746.3109106951015
813,7038.791572634834
814,7263.326930904313
815,7643.602684858612
816,8137.389522821705
817,0.06911562692435223
818,7962.865518338496
819,6745.604913160718
820,6615.3648796497955
821,6589.362045100627
822,6721.889879796171
823,5812.152915511249
824,4.052316178070347
825,7187.170875434158
826,6256.34672056628
827,6052.134387613739
828,6044.073117368417
829,6223.110773706782
830,5897.521054969025
831,13.593088202306452
832,9998.872139367213
833,8256.790324549786
834,8461.43924589853
835,8237.418245578328
836,8024.490516744323
837,6427.274961531334
838,4.033926100465
839,7297.043612714381
840,6574.028946154194
841,6341.9555109317935
842,6210.631349881627
843,6332.666206801223
844,5814.795172160084
845,0.06911562692435223
846,7003.370881826687
847,6613.247772239013
848,6546.172431486886
849,6517.604264076212
850,6575.908607686274
851,5721.510926270286
852,3.928417980109907
853,7534.137624419548
854,6447.751707979395
855,6196.3793858453755
856,6167.244101503141
857,6257.813776438136
858,5703.843346666679
859,5.992607765411002
860,7751.021642300821
861,7050.589708993874
862,7271.104622829829
863,7656.04311694981
864,8154.785841904697
865,0.06911562692435223
866,8043.898736078409
867,6754.155991951083
868,6622.834648760974
869,6593.656110748818
870,6727.03211316718
871,5904.703862935439
872,4.052316178070347
873,7266.760865496674
874,6266.179821151219
875,6061.167321175357
876,6046.8428958157765
877,6228.263815666374
878,5999.575692902462
879,16.249311648411883
880,11243.857902644579
881,8479.93665309048
882,8643.389313983665
883,8314.3936814944
884,8136.914551720705
885,6773.425367892136
886,4.033926100465
887,7425.778062758844
888,6582.92156545099
889,6344.808302765597
890,6212.360553421449
891,6334.04192723133
892,5924.316382667473
893,0.06911562692435223
894,7079.121386348914
895,6619.460532358799
896,6552.208540952029
897,6527.6729924810015
898,6581.578393764573
899,5820.013305509443
900,3.928417980109907
901,7608.755856113159
902,6454.778499568929
903,6205.412319406992
904,6172.036662999204
905,6262.657584071364
906,5800.166651756096
907,5.992607765411002
908,7834.499704901427
909,7177.887264246525
910,7439.257155786036
911,7799.50458788406
912,8427.597588375758
913,0.06911562692435223
914,7962.3600095209695
915,6732.920958809308
916,6603.896424465805
917,6575.959957611707
918,6680.621297328964
919,5758.12078637135
920,4.052316178070347
921,7189.451644862224
922,6244.888325052819
923,6039.49548559459
924,6021.470299528015
925,6185.405631645484
926,5817.247468969203
927,11.120071660396302
928,9794.785581056572
929,8091.851938415132
930,8372.103534805437
931,8155.98009492896
932,7926.516170918407
933,6355.505278441538
934,3.3713123701093344
935,7252.5164574788405
936,6554.555098158536
937,6347.902302448876
938,6208.744248330082
939,6296.081391855572
940,5728.3824417145825
941,0.06911562692435223
942,6989.8072857427305
943,6602.551518300642
944,6533.694348880595
945,6507.472901457476
946,6538.803577281182
947,5640.952226259952
948,3.928417980109907
949,7514.464458729822
950,6445.4600128275215
951,6186.7861676728435
952,6157.459162274768
953,6226.766712575133
954,5614.528881289099
955,5.638091636378744
956,7701.38433947467
957,6943.285757160249
958,7138.914452002118
959,7538.3767348025
960,7965.0204578615185
961,0.06911562692435223
962,7894.428518302527
963,6713.292464279024
964,6593.500724332494
965,6570.51810734359
966,6680.496129155742
967,5749.002931176276
968,4.052316178070347
969,7121.670951476626
970,6216.2386125844105
971,6028.019152921921
972,6018.9506080266965
973,6181.437243824298
974,5806.406158062179
975,13.427857785009648
976,9629.296342237256
977,8044.914274834558
978,8281.822816880198
979,8103.759490862362
980,7863.818904149762
981,6279.589960068311
982,3.3713123701093344
983,7189.368540894166
984,6531.719708468042
985,6322.234413456976
986,6199.552884987514
987,6294.591552452752
988,5736.16568901456
989,0.06911562692435223
990,6933.54191294169
991,6583.5728349190895
992,6523.298648747285
993,6502.975456249605
994,6537.3847296334525
995,5641.750159897969
996,3.928417980109907
997,7464.1087396607845
998,6416.39079496793
999,6167.528615215225
1000,6146.029210742727
1001,6221.6729377752
1002,5617.884733201573
1003,5.313575507346487
1004,7634.510774692371
1005,6917.260793309969
1006,7083.780980926774
1007,7517.765341402868
1008,7918.1988238152635
1009,0.06911562692435223
1010,7856.153484958274
1011,6724.25809148296
1012,6598.161348154403
1013,6571.2767579962365
1014,6687.379572298586
1015,5741.829256304178
1016,4.052316178070347
1017,7066.015051236687
1018,6232.581591707572
1019,6031.769186014004
1020,6021.855392449932
1021,6185.047026726278
1022,5803.807425053778
1023,13.427857785009648
1024,9508.516990029479
1025,8076.029771885285
1026,8313.20605370245
1027,8114.11121574924
1028,7855.246236573539
1029,6268.631616396856
1030,3.3713123701093344
1031,7193.170815772014
1032,6524.8294657444285
1033,6320.9098000439735
1034,6198.162216366194
1035,6294.802237458371
1036,5742.264544979521
1037,0.06911562692435223
1038,6918.4956746975995
1039,6592.115171884991
1040,6526.643140961683
1041,6502.752493702557
1042,6539.628445849433
1043,5654.434289823205
1044,3.928417980109907
1045,7436.8220456468935
1046,6429.965341328319
1047,6175.347769074612
1048,6148.492395258591
1049,6221.453148446008
1050,5618.386664187341
1051,7.0019626041206795
1052,7553.4223836408655
1053,6939.851364123457
1054,7107.49469014191
1055,7521.649840983481
1056,7867.5417933855215
1057,0.06911562692435223
1058,7854.012918628493
1059,6724.503897664037
1060,6596.810717846481
1061,6567.472671467116
1062,6683.386876807818
1063,5742.017100727235
1064,4.052316178070347
1065,7063.535257018759
1066,6232.82739788865
1067,6026.58344049871
1068,6017.380112760266
1069,6181.494433639907
1070,5765.5641522831675
1071,13.427857785009648
1072,9487.584591968867
1073,8021.117370111276
1074,8233.360978328941
1075,8091.974795894035
1076,7809.2903604588355
1077,5991.863458379077
1078,3.3713123701093344
1079,7158.101749783322
1080,6517.957061363694
1081,6314.120508201241
1082,6194.2152731538745
1083,6294.873109224599
1084,5719.731703709942
1085,0.06911562692435223
1086,6901.885935215817
1087,6592.360978066068
1088,6525.2925106537605
1089,6501.401863394635
1090,6534.323298459563
1091,5632.060734654682
1092,3.928417980109907
1093,7440.037983780128
1094,6428.431042130383
1095,6173.997138766688
1096,6146.397486590284
1097,6215.740739650702
1098,5574.671174456147
1099,3.7264787331529377
1100,7504.056747735268
1101,6903.089714488603
1102,7084.674790820278
1103,7511.615008489585
1104,7855.423367043949
1105,0.06911562692435223
1106,7897.817917122606
1107,6751.893723976674
1108,6622.800686903051
1109,6590.33162378216
1110,6721.104147742159
1111,6142.729185195946
1112,4.052316178070347
1113,7100.018858504539
1114,6262.483374358042
1115,6042.833885313234
1116,6030.4995408332625
1117,6217.95910032226
1118,6204.147791994901
1119,12.299732633420996
1120,9650.14366576996
1121,8108.663567482146
1122,8294.666542817273
1123,8108.139192742015
1124,7836.93089102268
1125,6441.123873748151
1126,3.3713123701093344
1127,7223.395598925885
1128,6527.95630470259
1129,6323.8037519227955
1130,6199.630129778654
1131,6307.85941339782
1132,6078.931682597194
1133,0.06911562692435223
1134,6944.05142184275
1135,6616.982219945042
1136,6547.896153341187
1137,6521.492231276017
1138,6559.602396323495
1139,6026.406274245927
1140,3.928417980109907
1141,7465.298961113771
1142,6456.253722951823
1143,6191.592897960977
1144,6160.367430178189
1145,6243.561556758407
1146,5998.570457515469
1147,7.898736797669066
1148,7544.476664644648
1149,6995.369453651419
1150,7153.805811539856
1151,7589.156120444038
1152,7902.1499326609
1153,0.06911562692435223
1154,7817.873234258174
1155,6708.1713885020445
1156,6579.124424573952
1157,6550.688671517378
1158,6651.681387113501
1159,5538.674430836695
1160,4.052316178070347
1161,7007.022268500502
1162,6213.344394931684
1163,6005.708719733671
1164,5997.195611930404
1165,6149.440222341473
1166,5534.486345710952
1167,12.299732633420996
1168,9474.272763919766
1169,7965.436480190511
1170,8181.775138715739
1171,8057.206928780032
1172,7725.493986948312
1173,5786.4214758396
1174,2.047562370109334
1175,7129.667423261766
1176,6512.8605511766755
1177,6311.78066475308
1178,6190.584879374319
1179,6278.741805334949
1180,5586.163748611474
1181,0.06911562692435223
1182,6864.722936634981
1183,6575.437463883998
1184,6507.069065179746
1185,6484.382731698564
1186,6505.293780567132
1187,5459.326212300875
1188,3.928417980109907
1189,7391.492221217232
1190,6408.619680687421
1191,6156.8044681402425
1192,6129.682494230415
1193,6175.525113793334
1194,5380.235956078686
1195,4.753575507346486
1196,7469.819681243321
1197,6862.582030064464
1198,7014.28941728788
1199,7431.313876760555
1200,7755.008316464601
1201,0.06911562692435223
1202,7805.564110525453
1203,6709.693689577312
1204,6582.25144634159
1205,6553.815693285014
1206,6654.808408881137
1207,5542.706203180369
1208,4.052316178070347
1209,6997.476574227987
1210,6213.344394931684
1211,6007.313440426039
1212,5998.376719719547
1213,6151.04494303384
1214,5550.414893014185
1215,12.299732633420996
1216,9341.46069914948
1217,7958.677766626274
1218,8120.147600898835
1219,8051.423126329567
1220,7725.41208955968
1221,5812.385314355345
1222,2.047562370109334
1223,7116.92166556887
1224,6511.697475907859
1225,6312.880212008315
1226,6190.584879374319
1227,6278.741805334949
1228,5588.803583778227
1229,0.06911562692435223
1230,6858.822282908177
1231,6576.959764959268
1232,6510.196086947382
1233,6487.509753466201
1234,6508.420802334768
1235,5466.308092276741
1236,3.928417980109907
1237,7381.029399748285
1238,6410.141981762689
1239,6158.40918883261
1240,6131.287214922782
1241,6177.129834485701
1242,5390.8262973109895
1243,4.753575507346486
1244,7445.780584769906
1245,6838.849716700409
1246,7000.70047215416
1247,7429.2231066975455
1248,7758.1569718767105
1249,4721.76882982267
1250,7800.638137090918
1251,6709.693689577312
1252,6582.25144634159
1253,6553.815693285014
1254,6654.808408881137
1255,5542.706203180369
1256,4664.01165782538
1257,7000.540278212807
1258,6213.344394931684
1259,6007.313440426039
1260,5998.376719719547
1261,6151.04494303384
1262,5548.275645702356
1263,4776.638987098127
1264,9312.226329648014
1265,7947.009430487892
1266,8076.081297136526
1267,8039.795283188291
1268,7724.725983824914
1269,5815.984564483328
1270,4509.463964170929
1271,7115.1488650602005
1272,6511.697475907859
1273,6312.880212008315
1274,6190.584879374319
1275,6278.741805334949
1276,5588.803583778227
1277,4794.807446109761
1278,6861.384051409124
1279,6576.959764959268
1280,6510.196086947382
1281,6487.509753466201
1282,6508.420802334768
1283,5466.308092276741
1284,4677.713805394919
1285,7387.030876390554
1286,6410.141981762689
1287,6158.40918883261
1288,6131.287214922782
1289,6176.576673195379
1290,5394.289953224968
1291,4683.989989246564
1292,7447.761406105866
1293,6830.103020972423
1294,7000.70047215416
1295,7430.391063686793
1296,7757.855358973485
1297,0.06911562692435223
1298,7816.2718999019
1299,6713.638197905302
1300,6585.571369903092
1301,6557.607246810507
1302,6662.845994171064
1303,5535.4808175175995
1304,4.086199093243585
1305,7013.1102030622005
1306,6219.247724210094
1307,6008.22892555721
1308,5995.705824062019
1309,6156.666091502018
1310,5531.253474806297
1311,13.451172725586897
1312,9553.22870622561
1313,7985.890805036899
1314,8237.743645001132
1315,8089.107504684303
1316,7733.080115587316
1317,5783.619341982126
1318,2.047562370109334
1319,7126.313877940682
1320,6515.418672296765
1321,6311.821190664067
1322,6189.5258580300715
1323,6283.22549489393
1324,5588.14504436608
1325,0.06911562692435223
1326,6866.443336443627
1327,6580.881960961699
1328,6514.408334925355
1329,6490.115715593844
1330,6516.421755186126
1331,5462.839669406949
1332,3.928417980109907
1333,7397.837750871505
1334,6413.171853348653
1335,6160.616488966373
1336,6133.620769583919
1337,6181.43028628019
1338,5376.475621558238
1339,4.753575507346486
1340,7497.16822387404
1341,6893.401713609926
1342,7037.7407383785285
1343,7464.544077691175
1344,7793.21498366779
1345,0.06911562692435223
1346,7795.045742000013
